"","Experiment","Person","Repetition","Time","X","Y","Z"
"42948","5","3","10","48",35.0066763886456,-8.25384520595306,46.0032322267274
"42949","5","3","10","49",36.4844424153294,-8.14955134165321,45.6769872569858
"42950","5","3","10","50",37.9165646526612,-7.9974618069822,45.2824921644006
"42951","5","3","10","51",39.3066150938254,-7.78830864221234,44.8151401279748
"42952","5","3","10","52",40.6675716394115,-7.52739082116646,44.2787759011321
"42953","5","3","10","53",42.0338701351771,-7.23645645252113,43.6806280804895
"42954","5","3","10","54",43.4056184897555,-6.91547854098587,43.019329437489
"42955","5","3","10","55",44.7642042355507,-6.582369145886,42.290291659765
"42956","5","3","10","56",46.1081040743857,-6.24749367491861,41.490417683491
"42957","5","3","10","57",47.4246183479731,-5.91104804852163,40.6307807009762
"42958","5","3","10","58",48.7023707068132,-5.55074684209554,39.7258837252922
"42959","5","3","10","59",49.9322968601831,-5.16785792960579,38.7881661067153
"42960","5","3","10","60",51.1120966022762,-4.79122445671703,37.8364426997999
"42961","5","3","10","61",52.2400146772591,-4.440517318357,36.8847804459989
"42962","5","3","10","62",53.3008975968238,-4.10881836794106,35.9352409072308
"42963","5","3","10","63",54.2759313519747,-3.78472114270087,34.9956182352817
"42964","5","3","10","64",55.1585428282663,-3.48550072336663,34.0746953924398
"42965","5","3","10","65",55.9437908263883,-3.22922863817367,33.1722523744355
"42966","5","3","10","66",56.6509892916975,-3.03659347491269,32.2947003466972
"42967","5","3","10","67",57.2946972173547,-2.87175327663069,31.4654530485322
"42968","5","3","10","68",57.8712562324152,-2.71813083022017,30.6855010696334
"42969","5","3","10","69",58.3889714964938,-2.58994284913784,29.9377110339129
"42970","5","3","10","70",58.8436817361147,-2.46804720847082,29.2417896150747
"42971","5","3","10","71",59.2326220778199,-2.3518674351529,28.6086716871484
"42972","5","3","10","72",59.5760868922678,-2.24799391847583,28.0309865199933
"42973","5","3","10","73",59.8719198698185,-2.1546003716547,27.4983536634371
"42974","5","3","10","74",60.1189109591495,-2.069324229154,27.0045938999916
"42975","5","3","10","75",60.3287114011297,-1.98880550993462,26.5483856415986
"42976","5","3","10","76",60.5037772074712,-1.91214633870397,26.1302247824489
"42977","5","3","10","77",60.6503231439686,-1.83743280100588,25.7518148530978
"42978","5","3","10","78",60.782660324253,-1.76436547584772,25.412922689934
"42979","5","3","10","79",60.9005960062507,-1.69646171110899,25.1097419294579
"42980","5","3","10","80",61.0021979650258,-1.63132085574423,24.8380568271283
"42981","5","3","10","81",61.0897426103157,-1.57338144612673,24.589333343
"42982","5","3","10","82",61.1558918278504,-1.516438031568,24.3681586247468
"42983","5","3","10","83",61.2006761701489,-1.46077837263565,24.1655587749723
"42984","5","3","10","84",61.2113906872842,-1.40763475450758,23.9671118091667
"42985","5","3","10","85",61.1944670689398,-1.34964707549269,23.785450059551
"42986","5","3","10","86",61.1549071761659,-1.28688677321791,23.6173031513693
"42987","5","3","10","87",61.1116644362183,-1.22445329340185,23.4539831039708
"42988","5","3","10","88",61.0635118531816,-1.1508873943507,23.2952293977303
"42989","5","3","10","89",61.0180164316621,-1.07034752276954,23.1419739160083
"42990","5","3","10","90",60.968667722475,-0.980347124306243,22.9945939227104
"42991","5","3","10","91",60.9100742540645,-0.881850206352283,22.8540794254248
"42992","5","3","10","92",60.8212242319467,-0.772562700525379,22.7483682902869
"42993","5","3","10","93",60.6811073955283,-0.659861230796929,22.6997162653609
"42994","5","3","10","94",60.5246926213225,-0.582662873944038,22.6838744777435
"42995","5","3","10","95",60.4167170832176,-0.579023068603266,22.6686274266395
"42996","5","3","10","96",60.3539578410237,-0.622217660382537,22.6603777646428
"42997","5","3","10","97",60.2836270523922,-0.640716063426321,22.6581462617362
"42998","5","3","10","98",60.2013035664912,-0.619554579493318,22.6413721638451
"42999","5","3","10","99",60.1551488895359,-0.594036970604437,22.6469290195288
"43000","5","3","10","100",60.1524071192223,-0.628169282457319,22.6484552512483
"43001","5","4","1","1",-0.10376291021324,0.0602965997165769,22.5221179910642
"43002","5","4","1","2",-0.123034045908231,0.0688836915118434,22.49592080229
"43003","5","4","1","3",-0.0829176072570677,0.101151386736344,22.4995184189234
"43004","5","4","1","4",-0.00975663169774905,0.116546342220111,22.5370360444984
"43005","5","4","1","5",0.0965509235990472,0.128003052440271,22.6327850173314
"43006","5","4","1","6",0.163221090266734,0.121836526876989,22.8063333001768
"43007","5","4","1","7",0.249538520476673,0.0703478683736,23.0777626409663
"43008","5","4","1","8",0.376518069800668,-0.0334828248677171,23.4373698441532
"43009","5","4","1","9",0.547757758740475,-0.17593198968188,23.9009607865271
"43010","5","4","1","10",0.754600304015512,-0.340756915814381,24.4835822635459
"43011","5","4","1","11",1.00925631625319,-0.525053002224773,25.180307060897
"43012","5","4","1","12",1.31447069387668,-0.719387064179588,25.9792792036946
"43013","5","4","1","13",1.68530275751394,-0.914267039050494,26.8749290533078
"43014","5","4","1","14",2.1181908875634,-1.10108020455576,27.8672867195167
"43015","5","4","1","15",2.64041230124215,-1.31589613941931,28.9466104368669
"43016","5","4","1","16",3.2375334810251,-1.53370279539474,30.0968597033418
"43017","5","4","1","17",3.85747929460107,-1.75010157451637,31.2977324672846
"43018","5","4","1","18",4.53552196192732,-1.97887982836389,32.5484189374209
"43019","5","4","1","19",5.24190683605579,-2.18627917513212,33.7930863363411
"43020","5","4","1","20",6.04005504109988,-2.43553890149786,35.1031806600429
"43021","5","4","1","21",6.85507240891565,-2.66722307779986,36.3915499412257
"43022","5","4","1","22",7.73833496236305,-2.88498778227723,37.6718278211781
"43023","5","4","1","23",8.60822848845451,-3.04456353017253,38.9232873761865
"43024","5","4","1","24",9.55339361010834,-3.22987493173629,40.1581604069417
"43025","5","4","1","25",10.5363670274068,-3.41421450494505,41.3509146823497
"43026","5","4","1","26",11.5353390323751,-3.57320837148594,42.4951311079906
"43027","5","4","1","27",12.5569131803606,-3.72057704239637,43.5921934073745
"43028","5","4","1","28",13.5801755325785,-3.84505413111182,44.6150397489487
"43029","5","4","1","29",14.6047113187747,-3.94014755571168,45.5659851614796
"43030","5","4","1","30",15.6275931845297,-4.01123393052931,46.4606992523529
"43031","5","4","1","31",16.6705725084883,-4.0686035019965,47.2737684927299
"43032","5","4","1","32",17.7312274833694,-4.09161785943423,48.0186905677248
"43033","5","4","1","33",18.8057988942781,-4.08421145647928,48.6936296664323
"43034","5","4","1","34",19.9218091587024,-4.07240899061368,49.2950359819724
"43035","5","4","1","35",21.0470776880372,-4.04219923755356,49.8447492433193
"43036","5","4","1","36",22.2123873828748,-3.99851252512173,50.3017800819789
"43037","5","4","1","37",23.3773090713791,-3.95557278062868,50.7064749026418
"43038","5","4","1","38",24.5786613545587,-3.8941330516444,51.0132025954298
"43039","5","4","1","39",25.762421484792,-3.84169867241415,51.2391289540073
"43040","5","4","1","40",26.9270974598598,-3.77653857213974,51.4118002237234
"43041","5","4","1","41",28.1160650828725,-3.68676437317848,51.4851865430539
"43042","5","4","1","42",29.2723591042243,-3.58847319262229,51.4685597319307
"43043","5","4","1","43",30.4284526025671,-3.46834409621628,51.3775802238312
"43044","5","4","1","44",31.6014089326728,-3.32756721853625,51.2120297276649
"43045","5","4","1","45",32.7757217316144,-3.16623628949036,50.9535040954465
"43046","5","4","1","46",33.9732253181189,-2.98866560877335,50.6323450655009
"43047","5","4","1","47",35.1733879864778,-2.79759581169063,50.2379588709927
"43048","5","4","1","48",36.3760167202029,-2.59480612895952,49.7721219499845
"43049","5","4","1","49",37.5615726804593,-2.37512913227707,49.2268314558134
"43050","5","4","1","50",38.7567457777788,-2.15020438917238,48.6193065260621
"43051","5","4","1","51",39.9185193032643,-1.92011813834251,47.9426812045538
"43052","5","4","1","52",41.0501095151189,-1.68035141934189,47.1904907970689
"43053","5","4","1","53",42.1510574162701,-1.43999295404142,46.3703876458828
"43054","5","4","1","54",43.2352658994796,-1.20245903796649,45.5028100377977
"43055","5","4","1","55",44.2965276722632,-0.973415997114835,44.5843329097856
"43056","5","4","1","56",45.3404251573364,-0.756829099905241,43.6277812221702
"43057","5","4","1","57",46.3631710455168,-0.548997816036087,42.6402486599495
"43058","5","4","1","58",47.3737687938615,-0.350238696222295,41.6343012417685
"43059","5","4","1","59",48.3645263042825,-0.170418419884826,40.613184295115
"43060","5","4","1","60",49.3377629691339,0.00695570964325365,39.5942582435241
"43061","5","4","1","61",50.2755741517067,0.163026737213589,38.5809387182893
"43062","5","4","1","62",51.1719207141351,0.298566098388279,37.5716240527432
"43063","5","4","1","63",52.0333031760125,0.428535639248044,36.5710643670718
"43064","5","4","1","64",52.8512232432494,0.53726439448959,35.6031712359588
"43065","5","4","1","65",53.6307927283765,0.620741295429711,34.6695471509065
"43066","5","4","1","66",54.3577614464606,0.677243348748211,33.7599179061564
"43067","5","4","1","67",55.028759426826,0.709520952282633,32.8922122601985
"43068","5","4","1","68",55.6326776549011,0.734395004841407,32.0705279401181
"43069","5","4","1","69",56.1674202614639,0.742724718399792,31.2974471475695
"43070","5","4","1","70",56.645640142482,0.73396120271039,30.5616007251551
"43071","5","4","1","71",57.066567382856,0.715814565201638,29.8608486367815
"43072","5","4","1","72",57.4165475329533,0.697342062210121,29.197683553792
"43073","5","4","1","73",57.7078901317409,0.676619332083927,28.5675732114796
"43074","5","4","1","74",57.9600075848559,0.651307636381666,27.9850448000901
"43075","5","4","1","75",58.1807403869353,0.624255453655511,27.4557045076167
"43076","5","4","1","76",58.3599126899258,0.589954050667039,26.9659393445841
"43077","5","4","1","77",58.5193349603125,0.540005222403005,26.5237881095091
"43078","5","4","1","78",58.6713817806566,0.47913497750691,26.1386568484349
"43079","5","4","1","79",58.8148509756698,0.414037193507637,25.8022507146971
"43080","5","4","1","80",58.9529183131101,0.354668765723807,25.5052076332327
"43081","5","4","1","81",59.0882765185469,0.293331261893159,25.2515533583716
"43082","5","4","1","82",59.2193671282677,0.224918600931409,25.0351841679275
"43083","5","4","1","83",59.3348750329166,0.171315469415304,24.8408530981026
"43084","5","4","1","84",59.432531946762,0.124308586390389,24.6742801287279
"43085","5","4","1","85",59.5222094663413,0.0752332134198714,24.5295101862791
"43086","5","4","1","86",59.6012488737358,0.0275577971277001,24.3947698608438
"43087","5","4","1","87",59.667069137256,-0.00976923784126309,24.2700118358619
"43088","5","4","1","88",59.7242389240214,-0.0414852593858173,24.1461489721602
"43089","5","4","1","89",59.7759883487293,-0.0645682700422037,24.0151607281241
"43090","5","4","1","90",59.8202108944782,-0.0709435277152888,23.8774923961831
"43091","5","4","1","91",59.8610612240489,-0.0622403345265991,23.7307575800974
"43092","5","4","1","92",59.9041127351371,-0.0452975690642817,23.5765252867261
"43093","5","4","1","93",59.9459418684955,-0.024048498026668,23.4172358183325
"43094","5","4","1","94",59.9884929019965,-0.00183600093860304,23.2571628771213
"43095","5","4","1","95",60.0260286297572,0.0174305834263395,23.1048584953615
"43096","5","4","1","96",60.0541201340394,0.0304557002815994,22.9548173588039
"43097","5","4","1","97",60.0666471670475,0.0400679449127379,22.8030004086031
"43098","5","4","1","98",60.0553241818956,0.0598004849998762,22.7007330809727
"43099","5","4","1","99",60.02992607617,0.0747211681894562,22.6573183558521
"43100","5","4","1","100",60.0274773012886,0.0711856996085479,22.6674513943903
"43101","5","4","2","1",-0.60614028892168,-0.622715613707445,22.50147795184
"43102","5","4","2","2",-0.632962303788803,-0.646850813039652,22.5002329130517
"43103","5","4","2","3",-0.714710130001165,-0.71538441956618,22.4910854949372
"43104","5","4","2","4",-0.786614936294957,-0.810350849421315,22.4982938775042
"43105","5","4","2","5",-0.884561600224806,-0.944729413014309,22.4843522547298
"43106","5","4","2","6",-0.988459157113557,-1.07588874270885,22.4745869241483
"43107","5","4","2","7",-1.03276126003298,-1.01545328902208,22.5333366206928
"43108","5","4","2","8",-1.01153397996851,-0.803403585932759,22.6631737374655
"43109","5","4","2","9",-0.940774576756752,-0.660558522418001,22.889087739261
"43110","5","4","2","10",-0.841784209350613,-0.660688712231299,23.2178410516587
"43111","5","4","2","11",-0.709600611932914,-0.756045181063368,23.6163240389812
"43112","5","4","2","12",-0.52057835239563,-0.896158368210613,24.0940387893514
"43113","5","4","2","13",-0.291352919682524,-1.08935712229257,24.6710275558359
"43114","5","4","2","14",-0.0372521976856411,-1.31094687321057,25.3246233513824
"43115","5","4","2","15",0.244109245668801,-1.5503800873722,26.0551300625986
"43116","5","4","2","16",0.591773118285314,-1.80229215087512,26.8881033426738
"43117","5","4","2","17",1.02301180970671,-2.06439227954667,27.8030064437235
"43118","5","4","2","18",1.52538220338187,-2.31807047522975,28.7842222749617
"43119","5","4","2","19",2.09748619469007,-2.57174490466542,29.8289394160939
"43120","5","4","2","20",2.75069007076521,-2.82329457817208,30.9250869287818
"43121","5","4","2","21",3.48369944801465,-3.05563298945803,32.064942545698
"43122","5","4","2","22",4.30391807480512,-3.28963815515892,33.2405583842288
"43123","5","4","2","23",5.18395499223885,-3.52236019771387,34.4339352084261
"43124","5","4","2","24",6.11887708883169,-3.76371338088584,35.6451881454846
"43125","5","4","2","25",7.1314196641451,-4.01018959269393,36.849558434499
"43126","5","4","2","26",8.1865927214777,-4.272395191817,38.034600847547
"43127","5","4","2","27",9.30842076388152,-4.54204389156335,39.2039900675432
"43128","5","4","2","28",10.4689428124667,-4.81793567725896,40.3319806881835
"43129","5","4","2","29",11.6747877038455,-5.09539889507184,41.4262937700013
"43130","5","4","2","30",12.9246192846965,-5.36019958607648,42.470689344277
"43131","5","4","2","31",14.1955003261445,-5.61476068139555,43.4532267787963
"43132","5","4","2","32",15.4760372671884,-5.85456528353642,44.3812067111699
"43133","5","4","2","33",16.7825239053311,-6.07619764215515,45.2489427637124
"43134","5","4","2","34",18.0975525916476,-6.27774251157226,46.0541495012795
"43135","5","4","2","35",19.4118559819803,-6.45593298847826,46.7922324545911
"43136","5","4","2","36",20.7339851554267,-6.61916531183063,47.4543823200593
"43137","5","4","2","37",22.0574109065577,-6.75192515650391,48.0389896244248
"43138","5","4","2","38",23.3751846391639,-6.84863471037517,48.5516099558984
"43139","5","4","2","39",24.6804754053797,-6.91303242123507,48.9789500386757
"43140","5","4","2","40",25.9667903299073,-6.94390999253206,49.3149392413071
"43141","5","4","2","41",27.2547895956593,-6.93809172457121,49.5855703304881
"43142","5","4","2","42",28.5385824110022,-6.89972594859311,49.7770519544529
"43143","5","4","2","43",29.8004499858608,-6.82701103327898,49.8675391497119
"43144","5","4","2","44",31.0585309125251,-6.7159415370763,49.8753376148264
"43145","5","4","2","45",32.3019828177729,-6.57027622626187,49.7895542578551
"43146","5","4","2","46",33.5341003205653,-6.3892592192605,49.6314756139384
"43147","5","4","2","47",34.7360737345343,-6.16488105489369,49.377168528461
"43148","5","4","2","48",35.9307901672777,-5.90167015477476,49.036066017521
"43149","5","4","2","49",37.1309908005206,-5.61140309326678,48.6287040253167
"43150","5","4","2","50",38.3174034092478,-5.30082086444768,48.1357277158095
"43151","5","4","2","51",39.4801478509311,-4.97758164464764,47.5663325417075
"43152","5","4","2","52",40.633723970953,-4.64780006022625,46.9373003112368
"43153","5","4","2","53",41.7681705957177,-4.31910783072462,46.2380894163217
"43154","5","4","2","54",42.862108447618,-4.00666596922997,45.4602119060853
"43155","5","4","2","55",43.9578518711741,-3.70989968831874,44.6503870890489
"43156","5","4","2","56",45.0231008848536,-3.42675655922692,43.7983290361907
"43157","5","4","2","57",46.0174745609129,-3.16757695217915,42.8756066432545
"43158","5","4","2","58",46.9539313221867,-2.91471871766298,41.9160342740232
"43159","5","4","2","59",47.8415574692602,-2.66190602647354,40.9355090325731
"43160","5","4","2","60",48.6949905512689,-2.42275027973037,39.9412630235466
"43161","5","4","2","61",49.5051958329019,-2.18953505551639,38.9370468289984
"43162","5","4","2","62",50.2854370566234,-1.97233804837986,37.9511473849006
"43163","5","4","2","63",51.0403271024579,-1.7827661103635,36.9935202013352
"43164","5","4","2","64",51.7620692374297,-1.62479047410263,36.0566465052822
"43165","5","4","2","65",52.4416352053919,-1.49879718947906,35.1615896861757
"43166","5","4","2","66",53.0781980148451,-1.39354085716398,34.3123485473856
"43167","5","4","2","67",53.6741469911107,-1.30348836126331,33.502779758218
"43168","5","4","2","68",54.2360289733043,-1.23544369659244,32.7347230958628
"43169","5","4","2","69",54.7594899676721,-1.18319962332061,32.0037033039094
"43170","5","4","2","70",55.2407380308596,-1.13807131765215,31.3188808887876
"43171","5","4","2","71",55.6791849783405,-1.09384931879698,30.6715315979925
"43172","5","4","2","72",56.0716068770599,-1.05515934766335,30.0607326293092
"43173","5","4","2","73",56.4207400525165,-1.02257552038488,29.489661620494
"43174","5","4","2","74",56.7319464019326,-0.993198425953806,28.9546704134
"43175","5","4","2","75",57.0128321892951,-0.970678499847919,28.4577653494353
"43176","5","4","2","76",57.2628667797718,-0.952249522783393,27.9927913590086
"43177","5","4","2","77",57.4926009859743,-0.93546779949225,27.5609913748124
"43178","5","4","2","78",57.6997498261405,-0.918200589630573,27.1573586422749
"43179","5","4","2","79",57.8842347384844,-0.899226581615978,26.7762804205727
"43180","5","4","2","80",58.0409020795498,-0.875559370797623,26.4236067174572
"43181","5","4","2","81",58.1761025544443,-0.85464527354787,26.0945831313065
"43182","5","4","2","82",58.2971669754592,-0.830094825489907,25.7902432539025
"43183","5","4","2","83",58.4099737359098,-0.811362157769885,25.5055336167416
"43184","5","4","2","84",58.5187108128668,-0.78758831283226,25.2432523825713
"43185","5","4","2","85",58.6287043342464,-0.763342480249401,24.9999788601042
"43186","5","4","2","86",58.7317161124315,-0.73871772605052,24.7674948683746
"43187","5","4","2","87",58.8290921167176,-0.71077536273877,24.5444470142254
"43188","5","4","2","88",58.9192203185463,-0.68032471001932,24.3238901133177
"43189","5","4","2","89",58.999433340712,-0.643068984827762,24.105208269986
"43190","5","4","2","90",59.0767109625462,-0.60391918793108,23.8883389748853
"43191","5","4","2","91",59.156574160631,-0.563594903451469,23.6729712626891
"43192","5","4","2","92",59.2451827045579,-0.528556755285713,23.4655066728411
"43193","5","4","2","93",59.3287903178156,-0.498305913210369,23.2634048430919
"43194","5","4","2","94",59.3946672941819,-0.465575920562861,23.0658014887016
"43195","5","4","2","95",59.4446903948306,-0.432463733084653,22.8790084121385
"43196","5","4","2","96",59.4775550747622,-0.413610553653058,22.7185054782411
"43197","5","4","2","97",59.4567257036267,-0.387672480455014,22.6449483149195
"43198","5","4","2","98",59.3860823655967,-0.348575973252662,22.6249237223498
"43199","5","4","2","99",59.3430422888108,-0.341259702251815,22.6110007071784
"43200","5","4","2","100",59.3030051236798,-0.348762798731878,22.6118593077024
"43201","5","4","3","1",1.09453757730739,0.382895331073743,22.5255090315885
"43202","5","4","3","2",1.07361193588812,0.467011254632242,22.5122815299352
"43203","5","4","3","3",1.07137168317814,0.603527258251177,22.5202275124123
"43204","5","4","3","4",1.10427398796879,0.699919947658331,22.545483808784
"43205","5","4","3","5",1.08755028168661,0.714015407238543,22.5739164928634
"43206","5","4","3","6",1.07124444549184,0.699828845582569,22.6836990908408
"43207","5","4","3","7",1.06235757161476,0.690488912199676,22.8510507924136
"43208","5","4","3","8",1.09823997214392,0.67774873417449,23.1050183283844
"43209","5","4","3","9",1.18080042886393,0.663791565316035,23.4123422353248
"43210","5","4","3","10",1.32955042236836,0.635407768359914,23.8121780562186
"43211","5","4","3","11",1.50601655337466,0.591189947377092,24.2765702649743
"43212","5","4","3","12",1.70299718212235,0.539423260972246,24.8192826986225
"43213","5","4","3","13",1.91364376034704,0.480823852913068,25.4279256746352
"43214","5","4","3","14",2.20247517534537,0.397416526226674,26.1384148974785
"43215","5","4","3","15",2.49521093596371,0.3024345632172,26.8908888707844
"43216","5","4","3","16",2.83005120210769,0.201990953760417,27.7012294791954
"43217","5","4","3","17",3.22348615020187,0.0884139201417667,28.5829343246728
"43218","5","4","3","18",3.67273570376197,-0.0517350774274083,29.5139179700822
"43219","5","4","3","19",4.15971837841152,-0.207466645551556,30.5007235827952
"43220","5","4","3","20",4.69963435150858,-0.395760506129515,31.529308575833
"43221","5","4","3","21",5.25792642569799,-0.57850869535232,32.5841870105792
"43222","5","4","3","22",5.86563723995812,-0.772204479032937,33.6490250351949
"43223","5","4","3","23",6.52902729724407,-0.959890249228074,34.700325821633
"43224","5","4","3","24",7.22349613110953,-1.15005297183856,35.7632040599298
"43225","5","4","3","25",7.95624853655961,-1.36329596350062,36.8402921348686
"43226","5","4","3","26",8.75841790985425,-1.55189412974596,37.9016646767781
"43227","5","4","3","27",9.59813519612617,-1.74095133299858,38.9328311835784
"43228","5","4","3","28",10.5064279124186,-1.93644461230529,39.9388750577789
"43229","5","4","3","29",11.4230383862668,-2.12592929868016,40.9195312617719
"43230","5","4","3","30",12.3543580777749,-2.31992952381454,41.8542965242086
"43231","5","4","3","31",13.3288296571365,-2.51840605793366,42.749945205024
"43232","5","4","3","32",14.3297149862555,-2.71612964371654,43.6034241630976
"43233","5","4","3","33",15.3771438820585,-2.91315580351642,44.4085983702893
"43234","5","4","3","34",16.4344976607022,-3.10777882473546,45.1497244198474
"43235","5","4","3","35",17.4933214717944,-3.30177759529383,45.8358396708321
"43236","5","4","3","36",18.5746129711202,-3.49613884514662,46.4659838501479
"43237","5","4","3","37",19.669301968369,-3.69625610359211,47.0331369881812
"43238","5","4","3","38",20.759977329126,-3.877485883701,47.5249352868425
"43239","5","4","3","39",21.8589220462904,-4.0408927046815,47.9568940595863
"43240","5","4","3","40",22.9900215279602,-4.19547634383209,48.3295927062955
"43241","5","4","3","41",24.1244709153761,-4.33057273296013,48.6367456493557
"43242","5","4","3","42",25.2664540797461,-4.44891904545594,48.8786323841834
"43243","5","4","3","43",26.4127288329449,-4.54566827191716,49.0598357339036
"43244","5","4","3","44",27.5504764844069,-4.61327259320869,49.169693593922
"43245","5","4","3","45",28.6746777299264,-4.66137486729766,49.2162085175646
"43246","5","4","3","46",29.8020681585727,-4.6842536751747,49.2095258988703
"43247","5","4","3","47",30.9403806898744,-4.67261605497599,49.1368614249666
"43248","5","4","3","48",32.0820463761498,-4.63073591991912,49.0056241269036
"43249","5","4","3","49",33.2209392919515,-4.558249659286,48.8164108054251
"43250","5","4","3","50",34.373044777507,-4.45602201938326,48.5735475311674
"43251","5","4","3","51",35.5491782309908,-4.33191547999344,48.2880321611235
"43252","5","4","3","52",36.7399283049662,-4.18777590273976,47.9634759535991
"43253","5","4","3","53",37.925904981522,-4.0258828680359,47.6007925068383
"43254","5","4","3","54",39.1008575389972,-3.85470419509141,47.1924303756704
"43255","5","4","3","55",40.2762186427108,-3.67525812706292,46.7340274512715
"43256","5","4","3","56",41.4395706974151,-3.4890465691532,46.2202958718157
"43257","5","4","3","57",42.570119649321,-3.29264771915572,45.6543594556997
"43258","5","4","3","58",43.6585007288892,-3.09264603568472,45.0391326376857
"43259","5","4","3","59",44.7032648903114,-2.90036588930635,44.375777936559
"43260","5","4","3","60",45.6948579007454,-2.70230360917397,43.6705444724599
"43261","5","4","3","61",46.6378393445913,-2.49824038545035,42.9217135835352
"43262","5","4","3","62",47.5388861877588,-2.28873691421351,42.1332672989092
"43263","5","4","3","63",48.4061001687677,-2.08242831620776,41.3161162831552
"43264","5","4","3","64",49.2314777727225,-1.86906269205486,40.4641192748055
"43265","5","4","3","65",50.0213687258219,-1.65560791853874,39.5729512204469
"43266","5","4","3","66",50.7813339836098,-1.45234443526592,38.6537336624801
"43267","5","4","3","67",51.4938440361434,-1.24001023242793,37.7206595140044
"43268","5","4","3","68",52.160994138853,-1.01984787660742,36.7738441109615
"43269","5","4","3","69",52.799055770733,-0.803070710162143,35.8174138828769
"43270","5","4","3","70",53.4196880921838,-0.591603653971558,34.8698937725449
"43271","5","4","3","71",54.0112125798979,-0.382560312049588,33.9350896516735
"43272","5","4","3","72",54.5581316569849,-0.182947125569162,33.012987423437
"43273","5","4","3","73",55.0785561321559,-0.0102940153190582,32.1229034311253
"43274","5","4","3","74",55.5793726892068,0.129303603548031,31.2752142757825
"43275","5","4","3","75",56.0533974193973,0.241414505162925,30.4775095407
"43276","5","4","3","76",56.5089996475569,0.321279923342775,29.7294180560097
"43277","5","4","3","77",56.9418387801186,0.368452480489579,29.0368825813951
"43278","5","4","3","78",57.3517755048791,0.390998242984226,28.3976036888211
"43279","5","4","3","79",57.7257718699114,0.408710933651991,27.8033160888539
"43280","5","4","3","80",58.0596223481634,0.421294415436041,27.2536990669874
"43281","5","4","3","81",58.3625174625768,0.428410416009924,26.7435690132884
"43282","5","4","3","82",58.6352146237785,0.436164343845858,26.272406481794
"43283","5","4","3","83",58.8698262188136,0.446822110902672,25.8360383331215
"43284","5","4","3","84",59.0788220442624,0.453494224851356,25.4307071312335
"43285","5","4","3","85",59.2620481783067,0.454026447036917,25.060309151106
"43286","5","4","3","86",59.4126339777993,0.454644087192564,24.7155708389544
"43287","5","4","3","87",59.5246746515236,0.456624750692774,24.3942198389923
"43288","5","4","3","88",59.6045583847948,0.452923023123276,24.0902596196114
"43289","5","4","3","89",59.6490880441386,0.446471603515094,23.8103584411246
"43290","5","4","3","90",59.6665070695613,0.44926164618803,23.5416776116845
"43291","5","4","3","91",59.6591130741407,0.475800846729628,23.2774259938993
"43292","5","4","3","92",59.6431776142558,0.496342427794907,23.016013591752
"43293","5","4","3","93",59.6492947744963,0.473802442492169,22.8176597718674
"43294","5","4","3","94",59.7436227453642,0.37527173687271,22.7509324094385
"43295","5","4","3","95",59.8365923330114,0.258917843111064,22.6895505790108
"43296","5","4","3","96",59.9266306971324,0.206787644066745,22.6788128425483
"43297","5","4","3","97",59.9705859580821,0.188182715499368,22.6722477666552
"43298","5","4","3","98",59.9780730887696,0.144207982320545,22.6722647375745
"43299","5","4","3","99",60.0087621576063,0.0762791316350396,22.6611236971398
"43300","5","4","3","100",60.0716561020011,-0.000940540461252012,22.6591235879244
"43301","5","4","4","1",-0.693922061853153,-0.341505348827516,22.5090312258762
"43302","5","4","4","2",-0.709891702603673,-0.384249602732697,22.5097255228216
"43303","5","4","4","3",-0.758525679428444,-0.393167645801882,22.499229512761
"43304","5","4","4","4",-0.728860412565244,-0.349728730936382,22.5291252866989
"43305","5","4","4","5",-0.692508837722209,-0.294777861812563,22.5592356695013
"43306","5","4","4","6",-0.608398115760629,-0.261273345443236,22.6511282925925
"43307","5","4","4","7",-0.486571586891735,-0.262103218411361,22.8201155768037
"43308","5","4","4","8",-0.323532483167164,-0.303777725218008,23.0739592881741
"43309","5","4","4","9",-0.178573660244197,-0.383350245712086,23.3558725584365
"43310","5","4","4","10",-0.070312183180192,-0.480761479840439,23.677658096779
"43311","5","4","4","11",0.0898304658255714,-0.581106860529258,24.1120358073753
"43312","5","4","4","12",0.287027563498172,-0.678493319056066,24.6601152018912
"43313","5","4","4","13",0.50052510796303,-0.784155869272423,25.2846373668063
"43314","5","4","4","14",0.755454804183449,-0.900851735753758,25.9952956564267
"43315","5","4","4","15",1.08459982569578,-1.05123700616481,26.7962107630295
"43316","5","4","4","16",1.44395986761089,-1.20120330034983,27.688402988238
"43317","5","4","4","17",1.86713774243304,-1.38145295372519,28.653769485486
"43318","5","4","4","18",2.36227142867266,-1.58356507487984,29.6829461059874
"43319","5","4","4","19",2.89120702561066,-1.79079518099554,30.7715631314952
"43320","5","4","4","20",3.48448506012812,-2.03710063275679,31.9078855603391
"43321","5","4","4","21",4.15035217692992,-2.3110527701431,33.0753325411767
"43322","5","4","4","22",4.86590978034705,-2.61387052162511,34.2545807767131
"43323","5","4","4","23",5.6325226096484,-2.93710948611347,35.4471087918494
"43324","5","4","4","24",6.44968263157032,-3.27642893572171,36.6205047382675
"43325","5","4","4","25",7.30855395975189,-3.63399023527969,37.7673118078821
"43326","5","4","4","26",8.24142535153933,-3.98740878636643,38.9207913747863
"43327","5","4","4","27",9.23033650079155,-4.33790804286477,40.0337042440427
